id,num_words,score,date,homicidios_fuentes_gobierno,homicidios_fuentes_abiertas
20201231,5337,0.4945517906287441,31122020,56.0,61.0
20210104,3762,0.1896480270313179,04012021,,
20210105,5700,0.2045663613275341,05012021,,
20210106,4197,0.5852631925759108,06012021,,
20210107,4263,0.3798340509443179,07012021,,
20210108,2996,0.4110514969475891,08012021,,
20210111,5740,0.1939486981572016,11012021,80.0,88.0
20210112,7394,0.0906433850915535,12012021,74.0,73.0
20210113,4400,0.2471992148264594,13012021,68.0,82.0
20210114,5055,0.4780474829932917,14012021,85.0,69.0
20210115,5816,0.1964878032064956,15012021,87.0,75.0
20210118,4557,0.1698454158429218,18012021,82.0,82.0
20210119,6966,0.231924937399833,19012021,71.0,79.0
20210120,6604,0.6781995327705922,20012021,60.0,63.0
20210121,4239,0.2529647593329782,21012021,82.0,98.0
20210122,4384,0.1546768934668406,22012021,90.0,75.0
20210208,3763,0.2988596612862918,08022021,,
20210209,6318,0.2932549372898495,09022021,,
20210210,2069,0.1857539886268584,10022021,66.0,44.0
20210211,3400,0.2920507511366968,11022021,68.0,87.0
20210212,3568,0.3731787660847539,12022021,79.0,74.0
20210214,4264,0.0353603582586283,14022021,68.0,65.0
20210215,5407,0.1776125824613415,15022021,84.0,72.0
20210216,6879,0.1684840802103281,16022021,69.0,74.0
20210217,4717,0.1766012575736512,17022021,71.0,88.0
20210218,6047,0.3449798176793948,18022021,89.0,93.0
20210222,5729,0.2397504587212334,22022021,80.0,85.0
20210223,4913,0.1547565107792615,23022021,93.0,78.0
20210224,2548,0.1545037382938291,24022021,82.0,78.0
20210225,4842,0.709897795682368,25022021,81.0,71.0
20210226,4071,0.2935050078967343,26022021,80.0,96.0
20210301,4848,0.4838966388935627,01032021,,
20210302,3964,0.4458082570070805,02032021,,
20210303,2878,0.1333956939273554,03032021,,
20210304,6174,0.6038077709337939,04032021,,
20210305,6888,0.2441098076007936,05032021,,
20210308,6258,0.5760955424542011,08032021,,
20210309,5951,0.2985713825925536,09032021,,
20210310,3388,0.4583881154202896,10032021,71.0,75.0
20210311,4491,0.329337203722933,11032021,88.0,88.0
20210312,2976,0.2026011264712914,12032021,85.0,74.0
20210315,4074,0.0769600368955213,15032021,68.0,62.0
20210316,4823,0.1881614798858113,16032021,86.0,89.0
20210317,4094,0.336535448697598,17032021,75.0,71.0
20210318,2133,0.1967707662478737,18032021,97.0,85.0
20210319,4444,0.5541461272343344,19032021,80.0,64.0
20210322,4666,0.4989399350726086,22032021,77.0,83.0
20210323,4662,0.1578591483993374,23032021,72.0,127.0
20210325,4569,0.5028287606135659,25032021,89.0,74.0
20210326,4868,0.2737401789556378,26032021,73.0,76.0
20210329,6323,0.1606341538772634,29032021,94.0,78.0
20210330,4932,0.4634356063345203,30032021,68.0,82.0
20210331,1739,0.1986344016602505,31032021,80.0,76.0
20210405,4394,0.2606299887727136,05042021,,
20210406,4681,0.2788529261104438,06042021,,
20210407,5965,0.187935873027081,07042021,,
20210408,5689,0.5496162516396979,08042021,,
20210409,6656,0.4813383710643519,09042021,,
20210412,6526,0.1774561084515374,12042021,87.0,80.0
20210413,6245,0.3304839162204576,13042021,105.0,94.0
20210414,3418,0.1998900850311569,14042021,84.0,67.0
20210415,4932,0.482191782898229,15042021,68.0,67.0
20210416,2800,0.1690378331554972,16042021,58.0,65.0
20210419,4119,0.20172862527811,19042021,89.0,90.0
20210420,5021,0.1533348821395117,20042021,69.0,78.0
20210421,5239,0.764061473880125,21042021,72.0,61.0
20210422,4534,0.2549948980108551,22042021,66.0,77.0
20210426,4071,0.5805528197469918,26042021,81.0,80.0
20210427,4258,0.1545380697723316,27042021,76.0,82.0
20210428,3845,0.6386584212728168,28042021,93.0,81.0
20210429,3947,0.1617810719525036,29042021,83.0,76.0
20210503,4776,0.3562875318203283,03052021,,
20210504,4123,0.2489092396329278,04052021,,
20210505,3245,0.3417414987670338,05052021,,
20210506,4056,0.1822261575544657,06052021,,
20210507,3112,0.2738383863671966,07052021,,
20210511,4644,0.4854103076134038,11052021,58.0,68.0
20210512,7026,0.4130219887197017,12052021,75.0,62.0
20210513,2555,0.1534427223354577,13052021,69.0,71.0
20210514,2074,0.2006988424483848,14052021,107.0,69.0
20210517,2477,0.3526042839949545,17052021,86.0,73.0
20210518,6319,0.2777911172094552,18052021,88.0,65.0
20210519,3781,0.289794095184492,19052021,61.0,66.0
20210520,5030,0.1881866631559703,20052021,83.0,63.0
20210521,4838,0.5053328146623528,21052021,70.0,65.0
20210524,4000,0.1844376304616098,24052021,80.0,60.0
20210525,6061,0.1834588015371042,25052021,64.0,60.0
20210526,4083,0.2721914151829221,26052021,78.0,67.0
20210527,4345,0.2055078338442937,27052021,83.0,72.0
20210528,3908,0.3499921548042608,28052021,63.0,67.0
20210531,3022,0.1053097104767094,31052021,80.0,70.0
20210601,4236,0.4214827158140099,01062021,,
20210602,3149,0.4832268960644369,02062021,,
20210603,2479,0.1010150304728228,03062021,,
20210604,2643,0.3239551791289577,04062021,,
20210607,4060,0.4381590332609155,07062021,,
20210608,4406,0.3053943307632985,08062021,,
20210609,3956,0.2773543233003305,09062021,,
20210610,3181,0.6363560683312622,10062021,88.0,72.0
20210611,1975,0.1346298650587382,11062021,79.0,57.0
20210614,4152,0.186900187180094,14062021,72.0,83.0
20210615,5104,0.3699983907199424,15062021,74.0,71.0
20210616,4383,0.1999600255068229,16062021,80.0,63.0
20210617,3875,0.3478836322802564,17062021,85.0,47.0
20210618,2647,0.1710795869743046,18062021,73.0,74.0
20210621,4219,0.6088241021399912,21062021,80.0,74.0
20210622,5042,0.1609455747481273,22062021,69.0,72.0
20210623,3912,0.4669860215873821,23062021,75.0,50.0
20210624,4265,0.212420634160871,24062021,73.0,71.0
20210625,1833,0.1537924540820329,25062021,80.0,71.0
20210629,4388,0.3804310486303723,29062021,78.0,61.0
20210630,3609,0.1839624082037936,30062021,88.0,77.0
20210702,1997,0.647974263559217,02072021,,
20210705,4200,0.4856300701913625,05072021,,
20210706,5879,0.5706711101143256,06072021,,
20210707,4570,0.2012710533355889,07072021,,
20210708,4296,0.5603054118026857,08072021,,
20210709,2213,0.2314677472444979,09072021,,
20210712,4247,0.5612694538157919,12072021,92.0,65.0
20210713,4331,0.1707649649647266,13072021,86.0,74.0
20210714,4447,0.2104693639051655,14072021,69.0,78.0
20210715,3841,0.4751011431735494,15072021,86.0,91.0
20210716,3401,0.4824501940867174,16072021,73.0,75.0
20210720,5463,0.1718207974278408,20072021,77.0,74.0
20210721,5844,0.5370076417145521,21072021,79.0,81.0
20210722,4375,0.438893444965715,22072021,53.0,65.0
20210723,3452,0.275535401041093,23072021,78.0,73.0
20210726,5151,0.5351646668625913,26072021,81.0,71.0
20210727,4442,0.1530202601299337,27072021,76.0,68.0
20210728,4388,0.3281350733469361,28072021,66.0,73.0
20210729,3834,0.1446681955424339,29072021,91.0,86.0
20210730,4340,0.2091018609411042,30072021,67.0,68.0
20210802,5195,0.4823788292511649,02082021,,
20210803,4735,0.2134003881850968,03082021,,
20210804,3704,0.2767928318225819,04082021,,
20210805,2991,0.1856713317010713,05082021,,
20210806,5302,0.4555764583724996,06082021,,
20210809,4997,0.5133945154107135,09082021,,
20210811,4313,0.2076979119848945,11082021,66.0,64.0
20210812,5919,0.0939801023090663,12082021,73.0,70.0
20210813,2887,0.2576962772983571,13082021,98.0,75.0
20210816,4485,0.3001911294136358,16082021,82.0,73.0
20210817,5359,0.2266384183388689,17082021,72.0,76.0
20210818,3784,0.176023731034087,18082021,89.0,79.0
20210819,5875,0.5300527713868929,19082021,67.0,72.0
20210820,4699,0.5318716642778852,20082021,69.0,72.0
20210823,3928,0.2304601374398107,23082021,71.0,71.0
20210824,4036,0.1206791850697735,24082021,73.0,80.0
20210825,3738,0.492927139310733,25082021,63.0,62.0
20210826,4757,0.4483985655916773,26082021,77.0,75.0
20210827,427,0.135297111587032,27082021,55.0,69.0
20210830,5677,0.4842687639270139,30082021,94.0,84.0
20210831,4463,0.3961756585020086,31082021,78.0,74.0
20210902,3680,0.2600985116414401,02092021,,
20210903,2966,0.1032564149375842,03092021,,
20210906,4045,0.2541762875474017,06092021,,
20210907,4651,0.2670140285206877,07092021,,
20210908,5190,0.1224072493207843,08092021,,
20210909,5687,0.2757838857627433,09092021,,
20210910,5829,0.2053385552796332,10092021,82.0,80.0
20210913,3659,0.2758214477482049,13092021,100.0,90.0
20210914,5827,0.1820763501362955,14092021,79.0,75.0
20210917,1984,0.1736119666954745,17092021,78.0,86.0
20210920,5103,0.5809354292439377,20092021,67.0,72.0
20210921,4300,0.3288869591575601,21092021,70.0,77.0
20210923,4022,0.1233177750492873,23092021,66.0,74.0
20210924,3813,0.4625201981352723,24092021,77.0,74.0
20210927,700,0.1815143887666256,27092021,79.0,74.0
20210929,4508,0.398293725705665,29092021,86.0,77.0
20210930,2485,0.0977964984155867,30092021,67.0,68.0
20211001,4007,0.332442337643841,01102021,,
20211005,4185,0.5045959653932115,05102021,,
20211006,3960,0.1860686106364364,06102021,,
20211007,3789,0.4016580050211885,07102021,,
20211008,1465,0.21559394646274,08102021,,
20211012,5544,0.6470630256507707,12102021,76.0,67.0
20211013,4306,0.5643054842560187,13102021,72.0,70.0
20211014,3833,0.2666059567552545,14102021,59.0,61.0
20211015,1685,0.0821819384752408,15102021,70.0,70.0
20211018,3486,0.2861110823050788,18102021,84.0,76.0
20211019,4942,0.1543815957625275,19102021,64.0,65.0
20211020,6343,0.7881667532350706,20102021,72.0,61.0
20211021,3018,0.1736247712503308,21102021,86.0,71.0
20211022,3191,0.1846593900802342,22102021,54.0,72.0
20211025,3790,0.1834770098490559,25102021,80.0,79.0
20211026,5135,0.1699532560388678,26102021,65.0,78.0
20211027,4718,0.1766128727145816,27102021,60.0,70.0
20211028,4381,0.4682409266997938,28102021,82.0,78.0
20211029,6537,0.2778888547290926,29102021,81.0,60.0
20211103,4504,0.4623095984497795,03112021,,
20211104,4843,0.2756180432827576,04112021,,
20211105,2524,0.2520139330301595,05112021,,
20211108,5746,0.1599329429735308,08112021,,
20211110,3199,0.3963075806589229,10112021,85.0,74.0
20211111,3959,0.5727357564801755,11112021,77.0,80.0
20211112,4920,0.6412074674730714,12112021,79.0,72.0
20211115,3677,0.1109494340792298,15112021,79.0,74.0
20211116,3128,0.2506393816872783,16112021,55.0,70.0
20211117,5052,0.5374437601540399,17112021,67.0,71.0
20211122,5510,0.5138350390869638,22112021,89.0,74.0
20211123,4342,0.2608868728124577,23112021,76.0,94.0
20211125,5398,0.4837319711433804,25112021,67.0,84.0
20211126,4445,0.1747585764041413,26112021,62.0,62.0
20211129,5374,0.5498513738098352,29112021,65.0,74.0
20211130,4589,0.3642066497388093,30112021,77.0,92.0
20211202,2105,0.5779958441205646,02122021,,
20211203,4893,0.4772117508429547,03122021,,
20211204,3698,0.3993712759860183,04122021,,
20211206,4509,0.4156821937275969,06122021,,
20211207,3882,0.567738044741361,07122021,,
20211208,4259,0.4876138657784979,08122021,,
20211209,3794,0.2026294521436742,09122021,,
20211210,5509,0.330388939315858,10122021,77.0,52.0
20211211,3353,0.4973540498381075,11122021,64.0,66.0
20211213,4427,0.5523551341761713,13122021,72.0,65.0
20211214,5658,0.5870272255850875,14122021,65.0,73.0
20211216,5162,0.4790115543746429,16122021,65.0,69.0
20211217,4666,0.5320306639567665,17122021,76.0,81.0
20211220,3568,0.3137640750343384,20122021,68.0,65.0
20211221,5312,0.600939080754052,21122021,59.0,68.0
20211227,3787,0.2429471187779436,27122021,90.0,74.0
20211228,6205,0.5771422267089719,28122021,75.0,74.0
20211229,3643,0.4194008890247863,29122021,89.0,73.0
20211230,2962,0.144969293475151,30122021,78.0,61.0
20220103,5246,0.4177599970672441,03012022,,
20220104,4322,0.2340334452397149,04012022,,
20220105,4269,0.2141270466731942,05012022,,
20220106,4211,0.484974159805671,06012022,,
20220107,4582,0.6296269810718038,07012022,,
20220110,3819,0.2689562386727851,10012022,69.0,78.0
20220117,4852,0.2481269283203974,17012022,76.0,96.0
20220118,4908,0.2778888547290926,18012022,65.0,62.0
20220119,4278,0.3631599361157935,19012022,66.0,75.0
20220120,5103,0.4589350108802318,20012022,39.0,53.0
20220121,3585,0.5944533975098444,21012022,52.0,64.0
20220124,5700,0.2915016236901283,24012022,61.0,63.0
20220125,7258,0.6498447858250659,25012022,81.0,68.0
20220126,6068,0.4999293512494667,26012022,55.0,78.0
20220127,6084,0.3771477081982985,27012022,63.0,68.0
20220128,6516,0.2198825766081395,28012022,52.0,73.0
20220131,5635,0.2094010205696458,31012022,88.0,78.0
20220201,5445,0.2451565359079319,01022022,,
20220203,5494,0.5133008307088975,03022022,,
20220204,5432,0.1896934009699717,04022022,,
20220207,3966,0.3709891578360744,07022022,,
20220208,4395,0.2248450170846088,08022022,,
20220209,6114,0.1619464298564454,09022022,,
20220210,4396,0.359947490627351,10022022,78.0,74.0
20220214,4485,0.2304538232671177,14022022,74.0,64.0
20220215,4747,0.4149027898713298,15022022,61.0,73.0
20220216,3441,0.2222681591562602,16022022,69.0,73.0
20220217,4136,0.5659523967038029,17022022,63.0,65.0
20220218,5814,0.1755661590915659,18022022,63.0,65.0
20220221,6563,0.3753605330119962,21022022,82.0,70.0
20220222,4636,0.2800870972418267,22022022,60.0,78.0
20220223,3266,0.3641240074971447,23022022,56.0,61.0
20220224,2061,0.2684296954066856,24022022,71.0,60.0
20220225,5947,0.0988078159612158,25022022,80.0,71.0
20220228,5672,0.2809642386177311,28022022,81.0,63.0
20220301,4324,0.2900254288510135,01032022,,
20220302,3872,0.1796290061687645,02032022,,
20220303,3076,0.5528650256473084,03032022,,
20220304,2646,0.3451645439409691,04032022,,
20220307,5131,0.3168147602288619,07032022,,
20220308,4775,0.3440137492573779,08032022,,
20220309,4839,0.3934660267376381,09032022,,
20220310,5061,0.6392658740541208,10032022,72.0,69.0
20220311,4548,0.3317793495110843,11032022,74.0,66.0
20220315,4055,0.1058877362764399,15032022,66.0,74.0
20220316,4073,0.1700018898527259,16032022,86.0,67.0
20220317,7483,0.4780193188462568,17032022,80.0,63.0
20220318,4298,0.3002491316976754,18032022,80.0,103.0
20220321,5533,0.2433421804108049,21032022,50.0,64.0
20220322,5735,0.59063957846683,22032022,90.0,63.0
20220323,4702,0.3499921548042608,23032022,67.0,62.0
20220324,5672,0.7106681834873945,24032022,68.0,78.0
20220325,4908,0.7286103016656377,25032022,68.0,83.0
20220328,4706,0.3631599361157935,28032022,92.0,73.0
20220329,4260,0.5138280494446339,29032022,53.0,57.0
20220330,4529,0.3956118469328983,30032022,91.0,76.0
20220331,5794,0.5517503245369247,31032022,89.0,78.0
20220401,3685,0.1929529824917731,01042022,,
20220404,4654,0.1096702340860729,04042022,,
20220405,4509,0.2080941923999268,05042022,,
20220406,4323,0.2902657492005306,06042022,,
20220407,6103,0.4652364083865414,07042022,,
20220408,2251,0.3833840256735034,08042022,,
20220411,5272,0.2787713411256022,11042022,81.0,69.0
20220418,3950,0.1649693620593651,18042022,90.0,62.0
20220419,4773,0.2439938617692045,19042022,57.0,65.0
20220420,1927,0.4443932068542293,20042022,69.0,56.0
20220421,4019,0.1017562556104815,21042022,75.0,72.0
20220422,5757,0.6066181357788002,22042022,70.0,91.0
20220425,4969,0.2482540634533633,25042022,73.0,70.0
20220426,5263,0.3263431111366852,26042022,70.0,63.0
20220427,3982,0.157694289755562,27042022,58.0,61.0
20220428,5775,0.4812161110600699,28042022,71.0,69.0
20220429,6203,0.5531321592045866,29042022,42.0,60.0
20220502,5024,0.6276334058590557,02052022,,
20220503,5710,0.3974307691921358,03052022,,
20220504,4447,0.301155200794987,04052022,,
20220505,3649,0.6341868710129157,05052022,,
20220509,5094,0.3001911294136358,09052022,,
20220510,4241,0.3269746458789576,10052022,72.0,65.0
20220511,3912,0.1590556253881558,11052022,78.0,78.0
20220512,3790,0.3224166355055311,12052022,61.0,61.0
20220513,6125,0.4143393013529155,13052022,71.0,61.0
20220516,4830,0.3261321884004965,16052022,82.0,72.0
20220517,4657,0.1598197137046119,17052022,72.0,74.0
20220518,3970,0.1180458593481908,18052022,72.0,64.0
20220519,4058,0.6348703875489856,19052022,75.0,74.0
20220520,6055,0.59063957846683,20052022,81.0,85.0
20220523,4992,0.5817980920750161,23052022,69.0,72.0
20220524,3044,0.2732099940271481,24052022,118.0,89.0
20220525,4638,0.3414614138136739,25052022,65.0,75.0
20220526,5114,0.4780193188462568,26052022,86.0,73.0
20220527,5611,0.4830035799288231,27052022,77.0,86.0
20220530,3594,0.5522841217595598,30052022,64.0,63.0
20220531,6613,0.4205970576470312,31052022,49.0,68.0
20220601,4351,0.2767444035864394,01062022,,
20220602,6064,0.6083655463612597,02062022,,
20220606,4861,0.2741973544268504,06062022,,
20220607,6398,0.1726283801152654,07062022,,
20220608,4511,0.2288113013719734,08062022,,
20220609,5668,0.6084551782452541,09062022,,
20220610,5476,0.5475273471034091,10062022,78.0,74.0
20220613,5007,0.2621275049577588,13062022,96.0,64.0
20220614,5437,0.3961169220118418,14062022,90.0,72.0
20220615,4655,0.5556561836600303,15062022,71.0,65.0
20220616,5451,0.5314394224467485,16062022,88.0,87.0
20220617,2257,0.3274354630125605,17062022,61.0,75.0
20220620,4955,0.6944854581356048,20062022,63.0,63.0
20220621,5408,0.3966664312455965,21062022,73.0,84.0
20220622,4237,0.4334572065913158,22062022,91.0,81.0
20220623,3445,0.5369221213848694,23062022,69.0,79.0
20220624,3667,0.5837290541892466,24062022,62.0,69.0
20220627,3495,0.3054469880267329,27062022,54.0,55.0
20220628,5382,0.2394358367116554,28062022,70.0,62.0
20220629,5020,0.176023731034087,29062022,83.0,81.0
20220630,5401,0.6865964426683342,30062022,73.0,65.0
20220704,5375,0.5837097886204718,04072022,,
20220705,5721,0.1774929068626269,05072022,,
20220706,3673,0.307725229639074,06072022,,
20220707,5140,0.1988881286136481,07072022,,
20220708,4017,0.2846446670915769,08072022,,
20220711,3755,0.2759326359240905,11072022,71.0,63.0
20220714,5561,0.5381816079435141,14072022,73.0,73.0
20220715,2127,0.1595842391155336,15072022,64.0,62.0
20220718,5145,0.3627913940082425,18072022,71.0,92.0
20220719,4524,0.1468177895571874,19072022,57.0,56.0
20220720,6857,0.7150632001006084,20072022,68.0,70.0
20220721,7385,0.3946477755515471,21072022,80.0,66.0
20220722,4858,0.6916331554366194,22072022,75.0,72.0
20220725,6030,0.5546805118218712,25072022,84.0,81.0
20220726,6030,0.6169601632849029,26072022,60.0,69.0
20220727,4827,0.2589436935082725,27072022,66.0,61.0
20220728,5253,0.4727277778153834,28072022,79.0,66.0
20220729,1616,0.2082671713634677,29072022,63.0,60.0
20220801,4684,0.3340032305017761,01082022,,
20220802,5183,0.2645593131236408,02082022,,
20220803,4324,0.3872944368745969,03082022,,
20220804,5660,0.158709535303971,04082022,,
20220805,4813,0.3106225244895271,05082022,,
20220808,5927,0.247289992072012,08082022,,
20220809,7691,0.3092835087231967,09082022,,
20220810,4593,0.1766012575736512,10082022,64.0,64.0
20220811,5699,0.6035377592884975,11082022,81.0,66.0
20220812,3674,0.370096568763256,12082022,62.0,66.0
20220815,4935,0.6370023459325665,15082022,70.0,62.0
20220816,6263,0.3652684586397979,16082022,62.0,69.0
20220817,5712,0.5508154158229412,17082022,63.0,61.0
20220818,6059,0.3018372489188028,18082022,85.0,81.0
20220819,6718,0.5159099056021026,19082022,65.0,64.0
20220822,5139,0.5057111951320067,22082022,78.0,65.0
20220823,4863,0.2943993884325027,23082022,83.0,74.0
20220824,4206,0.4903408248074676,24082022,96.0,93.0
20220825,5323,0.4727277778153834,25082022,58.0,62.0
20220826,5206,0.1384352847836587,26082022,66.0,64.0
20220829,3951,0.1080144597703347,29082022,98.0,76.0
20220830,4871,0.2956335595638855,30082022,71.0,63.0
20220831,3735,0.5035603235985922,31082022,78.0,75.0
20220902,7300,0.6713342943269273,02092022,,
20220905,4605,0.1859600656026083,05092022,,
20220906,6945,0.2984648639676363,06092022,,
20220907,3303,0.1698454158429218,07092022,,
20220908,5435,0.6082945339446482,08092022,,
20220909,4468,0.1628619555286739,09092022,,
20220912,4777,0.5842149224359056,12092022,70.0,73.0
20220913,5115,0.6392940088329108,13092022,74.0,81.0
20220914,4014,0.651884527919085,14092022,102.0,67.0
20220915,5349,0.6534744659714076,15092022,68.0,81.0
20220919,5439,0.4004183420279751,19092022,75.0,67.0
20220920,6631,0.6615402782740799,20092022,82.0,71.0
20220921,4705,0.1726283801152654,21092022,91.0,66.0
20220922,5167,0.4420523815116156,22092022,77.0,69.0
20220923,4862,0.113168094864358,23092022,86.0,85.0
20220926,4399,0.1765583505675844,26092022,60.0,98.0
20220927,5349,0.5499000076236932,27092022,79.0,76.0
20220928,5048,0.4814195742620074,28092022,85.0,88.0
20220929,5624,0.4654703558268754,29092022,83.0,60.0
20220930,2957,0.262291409133569,30092022,73.0,65.0
20221003,4618,0.5078074417295663,03102022,,
20221004,5699,0.1906735514655061,04102022,,
20221005,4696,0.3652684586397979,05102022,,
20221006,6432,0.5616935312747955,06102022,,
20221007,1629,0.2269904408085605,07102022,,
20221010,4009,0.579297151060208,10102022,78.0,96.0
20221011,5550,0.109479311124786,11102022,74.0,88.0
20221012,4792,0.6035377592884975,12102022,68.0,80.0
20221013,5524,0.3783534215001956,13102022,86.0,71.0
20221014,4735,0.6932760150665821,14102022,93.0,63.0
20221017,6565,0.5885080312386802,17102022,88.0,75.0
20221018,4758,0.4205917419946711,18102022,53.0,72.0
20221019,4934,0.1766485257641128,19102022,73.0,83.0
20221020,5932,0.7927234714057134,20102022,74.0,64.0
20221021,3598,0.2904070985641168,21102022,77.0,87.0
20221024,5591,0.2402080306637546,24102022,82.0,75.0
20221025,6325,0.3641240074971447,25102022,91.0,80.0
20221026,5018,0.1717721636139828,26102022,88.0,75.0
20221027,7396,0.753402563009573,27102022,92.0,107.0
20221028,5973,0.6724787161013354,28102022,77.0,56.0
20221031,4963,0.6273969327496445,31102022,92.0,111.0
20221101,4853,0.2163784897618967,01112022,,
20221103,6209,0.2402080306637546,03112022,,
20221104,4921,0.3652684586397979,04112022,,
20221107,5656,0.5821526842661525,07112022,,
20221108,7460,0.6857283760801605,08112022,,
20221109,4134,0.2563411089972309,09112022,,
20221110,6643,0.6713342943269273,10112022,55.0,68.0
20221111,6764,0.4772117508429547,11112022,75.0,85.0
20221114,5748,0.5493462399944015,14112022,70.0,0.0
20221115,5026,0.4008283227293387,15112022,55.0,60.0
20221116,3254,0.2997727200259332,16112022,55.0,69.0
20221117,6443,0.4836048360104146,17112022,63.0,62.0
20221118,6039,0.1481956888800082,18112022,68.0,67.0
20221121,6021,0.4893767534261164,21112022,75.0,68.0
20221122,5245,0.5956021070480346,22112022,72.0,110.0
20221123,4963,0.5127666810673216,23112022,58.0,68.0
20221124,6216,0.7325377170806345,24112022,71.0,66.0
20221128,5225,0.5423995340388753,28112022,62.0,72.0
20221129,4941,0.3179665240645408,29112022,81.0,75.0
20221130,3315,0.4079733818121578,30112022,61.0,73.0
20221201,5846,0.2354708739953196,01122022,,
20221202,3578,0.6096838281465613,02122022,,
20221205,4623,0.6781995327705922,05122022,,
20221206,5137,0.0996154059907016,06122022,,
20221207,5592,0.5488886827360028,07122022,,
20221208,5969,0.5488886827360028,08122022,,
20221209,6398,0.4820364248817381,09122022,,
20221213,5963,0.1586583464527907,13122022,58.0,69.0
20221214,3315,0.3594580100865467,14122022,60.0,62.0
20221215,4496,0.5882612792434899,15122022,79.0,61.0
20221216,5541,0.1068068008222009,16122022,76.0,60.0
20221219,5493,0.418119699333025,19122022,107.0,97.0
20221220,7071,0.3061665393995201,20122022,71.0,97.0
20221221,4410,0.2804719093571538,21122022,66.0,66.0
20221222,6735,0.6207291076494299,22122022,65.0,70.0
20221223,7186,0.6157291051874989,23122022,59.0,63.0
20221226,7087,0.3904553998294083,26122022,81.0,78.0
20221227,4995,0.6408907603180926,27122022,66.0,68.0
20221228,41,0.047862324743815,28122022,68.0,96.0
20221230,4140,0.4592689571950746,30122022,84.0,86.0
20230102,6372,0.2465061829789825,02012023,,
20230105,2986,0.2334849492104156,05012023,,
20230109,5500,0.4365470102882903,09012023,,
20230112,7168,0.4296186301176962,12012023,66.0,74.0
20230113,2925,0.5323781490325927,13012023,59.0,72.0
20230116,6629,0.2752435100532096,16012023,85.0,90.0
20230117,6272,0.6342783237281052,17012023,66.0,82.0
20230118,5295,0.3086818708544191,18012023,57.0,71.0
20230120,6584,0.6092585759577543,20012023,59.0,69.0
20230123,6424,0.618861404735109,23012023,70.0,93.0
20230124,5001,0.2321216018530337,24012023,62.0,63.0
20230125,6223,0.1716643234180367,25012023,74.0,66.0
20230126,6561,0.6329169880955114,26012023,62.0,60.0
20230127,3163,0.3616393952266029,27012023,79.0,59.0
20230130,6154,0.2102912308146124,30012023,88.0,96.0
20230131,3758,0.2293196656943663,31012023,67.0,65.0
20230201,3692,0.4444929707827775,01022023,,
20230202,4199,0.1464417879153852,02022023,,
20230203,4041,0.3040190745825352,03022023,,
20230206,4929,0.3946681571136349,06022023,,
20230207,6790,0.2007645685808813,07022023,,
20230208,5808,0.2232399397019458,08022023,,
20230209,1439,0.2589105954960636,09022023,,
20230210,4115,0.3018299949622672,10022023,92.0,77.0
20230213,5301,0.1736119666954745,13022023,50.0,70.0
20230214,5662,0.4766580125819081,14022023,76.0,59.0
20230215,4825,0.7017959191747333,15022023,65.0,72.0
20230216,5002,0.412259970864524,16022023,61.0,62.0
20230217,5358,0.6677055539644282,17022023,64.0,69.0
20230220,7959,0.3038485919198264,20022023,72.0,78.0
20230221,3480,0.302950011725011,21022023,78.0,70.0
20230222,3914,0.3120201299047988,22022023,69.0,65.0
20230223,4610,0.1775639486474835,23022023,63.0,67.0
20230224,3306,0.1578591483993374,24022023,84.0,65.0
20230227,3725,0.1986249304012111,27022023,88.0,74.0
20230228,7595,0.3319811974595422,28022023,58.0,73.0
20230301,2824,0.4308300114908943,01032023,,
20230302,4166,0.2007645685808813,02032023,,
20230303,4561,0.1869876017615847,03032023,,
20230306,5307,0.2465534658535667,06032023,,
20230307,6013,0.2514107092761475,07032023,,
20230308,5139,0.556428392296252,08032023,,
20230309,3341,0.4081425429038379,09032023,,
20230313,5841,0.6559681823979253,13032023,59.0,58.0
20230314,5100,0.2246615683416957,14032023,65.0,61.0
20230315,4363,0.7086611576183982,15032023,72.0,57.0
20230316,5903,0.1861519283477378,16032023,74.0,73.0
20230317,4445,0.5938366056266038,17032023,64.0,81.0
20230320,7917,0.5533308060143304,20032023,73.0,74.0
20230321,4912,0.2761717815438042,21032023,70.0,62.0
20230322,5653,0.5772399642286092,22032023,75.0,71.0
20230323,2769,0.2073697512143331,23032023,80.0,70.0
20230324,3766,0.2571915252701096,24032023,76.0,71.0
20230327,7853,0.1453698910222105,27032023,73.0,68.0
20230328,6733,0.4979114003932994,28032023,66.0,62.0
20230331,3762,0.3184926855434541,31032023,105.0,78.0
20230403,5519,0.3879603030953718,03042023,,
20230404,7384,0.5058098136989966,04042023,,
20230405,5920,0.2932549372898495,05042023,,
20230410,6713,0.36888063531207,10042023,70.0,70.0
20230411,5640,0.380570459689783,11042023,69.0,60.0
20230412,4762,0.4866309693520483,12042023,64.0,62.0
20230413,4048,0.4851618228917536,13042023,74.0,65.0
20230414,6230,0.3398589061524557,14042023,63.0,63.0
20230417,6301,0.7411157703140506,17042023,66.0,62.0
20230418,5483,0.5860631835719813,18042023,60.0,59.0
20230419,6197,0.6071501121702401,19042023,77.0,58.0
20230420,3197,0.3689516770969266,20042023,69.0,46.0
20230421,3286,0.4712096451222896,21042023,59.0,57.0
20230428,7659,0.3641240074971447,28042023,60.0,61.0
20230501,9370,0.3048126633011776,01052023,,
20230502,6342,0.5725028662966645,02052023,,
