conference_id,date,url
20230825,2023/08/25,https://lopezobrador.org.mx/2023/08/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-guerrero/
202308211028,2023/08/21,https://lopezobrador.org.mx/2023/08/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1028/
202308231030,2023/08/23,https://lopezobrador.org.mx/2023/08/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1030/
202308161025,2023/08/16,https://lopezobrador.org.mx/2023/08/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1025/
202307251010,2023/07/25,https://lopezobrador.org.mx/2023/07/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1010/
202308101021,2023/08/10,https://lopezobrador.org.mx/2023/08/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1021/
202308021015,2023/08/02,https://lopezobrador.org.mx/2023/08/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1015/
202308011014,2023/08/01,https://lopezobrador.org.mx/2023/08/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1014/
202307311013,2023/07/31,https://lopezobrador.org.mx/2023/07/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1013/
202308041017,2023/08/04,https://lopezobrador.org.mx/2023/08/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1017/
202307271012,2023/07/27,https://lopezobrador.org.mx/2023/07/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1012/
202308031016,2023/08/03,https://lopezobrador.org.mx/2023/08/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1016/
202307201007,2023/07/20,https://lopezobrador.org.mx/2023/07/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1007/
202307261011,2023/07/26,https://lopezobrador.org.mx/2023/07/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1011/
202308091020,2023/08/09,https://lopezobrador.org.mx/2023/08/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1020/
202308081019,2023/08/08,https://lopezobrador.org.mx/2023/08/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1019/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
202307211008,2023/07/21,https://lopezobrador.org.mx/2023/07/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1008/
202307283,2023/07/28,https://lopezobrador.org.mx/2023/07/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-nayarit-3/
202308071018,2023/08/07,https://lopezobrador.org.mx/2023/08/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1018/
